img1,img2,gt,mask
data/DSIA/train/11454_1_0001/img1.png,data/DSIA/train/11454_1_0001/img2.png,data/DSIA/train/11454_1_0001/img1_warp_gt.png,data/DSIA/train/11454_1_0001/input_mask.png
data/DSIA/train/01882_1_0002/img1.png,data/DSIA/train/01882_1_0002/img2.png,data/DSIA/train/01882_1_0002/img1_warp_gt.png,data/DSIA/train/01882_1_0002/input_mask.png
data/DSIA/train/21692_16_0001/img1.png,data/DSIA/train/21692_16_0001/img2.png,data/DSIA/train/21692_16_0001/img1_warp_gt.png,data/DSIA/train/21692_16_0001/input_mask.png
data/DSIA/train/21064_12_0001/img1.png,data/DSIA/train/21064_12_0001/img2.png,data/DSIA/train/21064_12_0001/img1_warp_gt.png,data/DSIA/train/21064_12_0001/input_mask.png
data/DSIA/train/00701_3_0007/img1.png,data/DSIA/train/00701_3_0007/img2.png,data/DSIA/train/00701_3_0007/img1_warp_gt.png,data/DSIA/train/00701_3_0007/input_mask.png
data/DSIA/train/10665_4_0002/img1.png,data/DSIA/train/10665_4_0002/img2.png,data/DSIA/train/10665_4_0002/img1_warp_gt.png,data/DSIA/train/10665_4_0002/input_mask.png
data/DSIA/train/12156_1_0004/img1.png,data/DSIA/train/12156_1_0004/img2.png,data/DSIA/train/12156_1_0004/img1_warp_gt.png,data/DSIA/train/12156_1_0004/input_mask.png
data/DSIA/train/21424_15_0007/img1.png,data/DSIA/train/21424_15_0007/img2.png,data/DSIA/train/21424_15_0007/img1_warp_gt.png,data/DSIA/train/21424_15_0007/input_mask.png
data/DSIA/train/22696_12_0006/img1.png,data/DSIA/train/22696_12_0006/img2.png,data/DSIA/train/22696_12_0006/img1_warp_gt.png,data/DSIA/train/22696_12_0006/input_mask.png
data/DSIA/train/01632_1_0001/img1.png,data/DSIA/train/01632_1_0001/img2.png,data/DSIA/train/01632_1_0001/img1_warp_gt.png,data/DSIA/train/01632_1_0001/input_mask.png
data/DSIA/train/00725_2_0001/img1.png,data/DSIA/train/00725_2_0001/img2.png,data/DSIA/train/00725_2_0001/img1_warp_gt.png,data/DSIA/train/00725_2_0001/input_mask.png
data/DSIA/train/20091_11_0003/img1.png,data/DSIA/train/20091_11_0003/img2.png,data/DSIA/train/20091_11_0003/img1_warp_gt.png,data/DSIA/train/20091_11_0003/input_mask.png
data/DSIA/train/00725_2_0006/img1.png,data/DSIA/train/00725_2_0006/img2.png,data/DSIA/train/00725_2_0006/img1_warp_gt.png,data/DSIA/train/00725_2_0006/input_mask.png
data/DSIA/train/01824_1_0006/img1.png,data/DSIA/train/01824_1_0006/img2.png,data/DSIA/train/01824_1_0006/img1_warp_gt.png,data/DSIA/train/01824_1_0006/input_mask.png
data/DSIA/train/12572_1_0004/img1.png,data/DSIA/train/12572_1_0004/img2.png,data/DSIA/train/12572_1_0004/img1_warp_gt.png,data/DSIA/train/12572_1_0004/input_mask.png
data/DSIA/train/21425_19_0001/img1.png,data/DSIA/train/21425_19_0001/img2.png,data/DSIA/train/21425_19_0001/img1_warp_gt.png,data/DSIA/train/21425_19_0001/input_mask.png
data/DSIA/train/22394_15_0004/img1.png,data/DSIA/train/22394_15_0004/img2.png,data/DSIA/train/22394_15_0004/img1_warp_gt.png,data/DSIA/train/22394_15_0004/input_mask.png
data/DSIA/train/21934_13_0007/img1.png,data/DSIA/train/21934_13_0007/img2.png,data/DSIA/train/21934_13_0007/img1_warp_gt.png,data/DSIA/train/21934_13_0007/input_mask.png
data/DSIA/train/11390_3_0005/img1.png,data/DSIA/train/11390_3_0005/img2.png,data/DSIA/train/11390_3_0005/img1_warp_gt.png,data/DSIA/train/11390_3_0005/input_mask.png
data/DSIA/train/20930_13_0007/img1.png,data/DSIA/train/20930_13_0007/img2.png,data/DSIA/train/20930_13_0007/img1_warp_gt.png,data/DSIA/train/20930_13_0007/input_mask.png
data/DSIA/train/00183_2_0004/img1.png,data/DSIA/train/00183_2_0004/img2.png,data/DSIA/train/00183_2_0004/img1_warp_gt.png,data/DSIA/train/00183_2_0004/input_mask.png
data/DSIA/train/00155_1_0005/img1.png,data/DSIA/train/00155_1_0005/img2.png,data/DSIA/train/00155_1_0005/img1_warp_gt.png,data/DSIA/train/00155_1_0005/input_mask.png
data/DSIA/train/21661_18_0005/img1.png,data/DSIA/train/21661_18_0005/img2.png,data/DSIA/train/21661_18_0005/img1_warp_gt.png,data/DSIA/train/21661_18_0005/input_mask.png
data/DSIA/train/00037_4_0007/img1.png,data/DSIA/train/00037_4_0007/img2.png,data/DSIA/train/00037_4_0007/img1_warp_gt.png,data/DSIA/train/00037_4_0007/input_mask.png
data/DSIA/train/01827_1_0003/img1.png,data/DSIA/train/01827_1_0003/img2.png,data/DSIA/train/01827_1_0003/img1_warp_gt.png,data/DSIA/train/01827_1_0003/input_mask.png
data/DSIA/train/10640_1_0006/img1.png,data/DSIA/train/10640_1_0006/img2.png,data/DSIA/train/10640_1_0006/img1_warp_gt.png,data/DSIA/train/10640_1_0006/input_mask.png
data/DSIA/train/10817_3_0006/img1.png,data/DSIA/train/10817_3_0006/img2.png,data/DSIA/train/10817_3_0006/img1_warp_gt.png,data/DSIA/train/10817_3_0006/input_mask.png
data/DSIA/train/11162_2_0002/img1.png,data/DSIA/train/11162_2_0002/img2.png,data/DSIA/train/11162_2_0002/img1_warp_gt.png,data/DSIA/train/11162_2_0002/input_mask.png
data/DSIA/train/12720_2_0005/img1.png,data/DSIA/train/12720_2_0005/img2.png,data/DSIA/train/12720_2_0005/img1_warp_gt.png,data/DSIA/train/12720_2_0005/input_mask.png
data/DSIA/train/20930_13_0003/img1.png,data/DSIA/train/20930_13_0003/img2.png,data/DSIA/train/20930_13_0003/img1_warp_gt.png,data/DSIA/train/20930_13_0003/input_mask.png
data/DSIA/train/20210_19_0005/img1.png,data/DSIA/train/20210_19_0005/img2.png,data/DSIA/train/20210_19_0005/img1_warp_gt.png,data/DSIA/train/20210_19_0005/input_mask.png
data/DSIA/train/01672_1_0004/img1.png,data/DSIA/train/01672_1_0004/img2.png,data/DSIA/train/01672_1_0004/img1_warp_gt.png,data/DSIA/train/01672_1_0004/input_mask.png
data/DSIA/train/20873_12_0002/img1.png,data/DSIA/train/20873_12_0002/img2.png,data/DSIA/train/20873_12_0002/img1_warp_gt.png,data/DSIA/train/20873_12_0002/input_mask.png
data/DSIA/train/20482_18_0004/img1.png,data/DSIA/train/20482_18_0004/img2.png,data/DSIA/train/20482_18_0004/img1_warp_gt.png,data/DSIA/train/20482_18_0004/input_mask.png
data/DSIA/train/22872_19_0004/img1.png,data/DSIA/train/22872_19_0004/img2.png,data/DSIA/train/22872_19_0004/img1_warp_gt.png,data/DSIA/train/22872_19_0004/input_mask.png
data/DSIA/train/20394_19_0006/img1.png,data/DSIA/train/20394_19_0006/img2.png,data/DSIA/train/20394_19_0006/img1_warp_gt.png,data/DSIA/train/20394_19_0006/input_mask.png
data/DSIA/train/12161_1_0007/img1.png,data/DSIA/train/12161_1_0007/img2.png,data/DSIA/train/12161_1_0007/img1_warp_gt.png,data/DSIA/train/12161_1_0007/input_mask.png
data/DSIA/train/20577_19_0002/img1.png,data/DSIA/train/20577_19_0002/img2.png,data/DSIA/train/20577_19_0002/img1_warp_gt.png,data/DSIA/train/20577_19_0002/input_mask.png
data/DSIA/train/00813_4_0007/img1.png,data/DSIA/train/00813_4_0007/img2.png,data/DSIA/train/00813_4_0007/img1_warp_gt.png,data/DSIA/train/00813_4_0007/input_mask.png
data/DSIA/train/12810_1_0001/img1.png,data/DSIA/train/12810_1_0001/img2.png,data/DSIA/train/12810_1_0001/img1_warp_gt.png,data/DSIA/train/12810_1_0001/input_mask.png
data/DSIA/train/20216_18_0002/img1.png,data/DSIA/train/20216_18_0002/img2.png,data/DSIA/train/20216_18_0002/img1_warp_gt.png,data/DSIA/train/20216_18_0002/input_mask.png
data/DSIA/train/12550_1_0006/img1.png,data/DSIA/train/12550_1_0006/img2.png,data/DSIA/train/12550_1_0006/img1_warp_gt.png,data/DSIA/train/12550_1_0006/input_mask.png
data/DSIA/train/22482_15_0006/img1.png,data/DSIA/train/22482_15_0006/img2.png,data/DSIA/train/22482_15_0006/img1_warp_gt.png,data/DSIA/train/22482_15_0006/input_mask.png
data/DSIA/train/22093_12_0007/img1.png,data/DSIA/train/22093_12_0007/img2.png,data/DSIA/train/22093_12_0007/img1_warp_gt.png,data/DSIA/train/22093_12_0007/input_mask.png
data/DSIA/train/11159_1_0006/img1.png,data/DSIA/train/11159_1_0006/img2.png,data/DSIA/train/11159_1_0006/img1_warp_gt.png,data/DSIA/train/11159_1_0006/input_mask.png
data/DSIA/train/11515_4_0007/img1.png,data/DSIA/train/11515_4_0007/img2.png,data/DSIA/train/11515_4_0007/img1_warp_gt.png,data/DSIA/train/11515_4_0007/input_mask.png
data/DSIA/train/00275_4_0006/img1.png,data/DSIA/train/00275_4_0006/img2.png,data/DSIA/train/00275_4_0006/img1_warp_gt.png,data/DSIA/train/00275_4_0006/input_mask.png
data/DSIA/train/01601_1_0006/img1.png,data/DSIA/train/01601_1_0006/img2.png,data/DSIA/train/01601_1_0006/img1_warp_gt.png,data/DSIA/train/01601_1_0006/input_mask.png
data/DSIA/train/12251_2_0007/img1.png,data/DSIA/train/12251_2_0007/img2.png,data/DSIA/train/12251_2_0007/img1_warp_gt.png,data/DSIA/train/12251_2_0007/input_mask.png
data/DSIA/train/10573_2_0004/img1.png,data/DSIA/train/10573_2_0004/img2.png,data/DSIA/train/10573_2_0004/img1_warp_gt.png,data/DSIA/train/10573_2_0004/input_mask.png
data/DSIA/train/01046_3_0005/img1.png,data/DSIA/train/01046_3_0005/img2.png,data/DSIA/train/01046_3_0005/img1_warp_gt.png,data/DSIA/train/01046_3_0005/input_mask.png
data/DSIA/train/21154_15_0006/img1.png,data/DSIA/train/21154_15_0006/img2.png,data/DSIA/train/21154_15_0006/img1_warp_gt.png,data/DSIA/train/21154_15_0006/input_mask.png
data/DSIA/train/11608_4_0007/img1.png,data/DSIA/train/11608_4_0007/img2.png,data/DSIA/train/11608_4_0007/img1_warp_gt.png,data/DSIA/train/11608_4_0007/input_mask.png
data/DSIA/train/01695_3_0004/img1.png,data/DSIA/train/01695_3_0004/img2.png,data/DSIA/train/01695_3_0004/img1_warp_gt.png,data/DSIA/train/01695_3_0004/input_mask.png
data/DSIA/train/21306_11_0004/img1.png,data/DSIA/train/21306_11_0004/img2.png,data/DSIA/train/21306_11_0004/img1_warp_gt.png,data/DSIA/train/21306_11_0004/input_mask.png
data/DSIA/train/22541_18_0005/img1.png,data/DSIA/train/22541_18_0005/img2.png,data/DSIA/train/22541_18_0005/img1_warp_gt.png,data/DSIA/train/22541_18_0005/input_mask.png
data/DSIA/train/11661_2_0001/img1.png,data/DSIA/train/11661_2_0001/img2.png,data/DSIA/train/11661_2_0001/img1_warp_gt.png,data/DSIA/train/11661_2_0001/input_mask.png
data/DSIA/train/11874_4_0006/img1.png,data/DSIA/train/11874_4_0006/img2.png,data/DSIA/train/11874_4_0006/img1_warp_gt.png,data/DSIA/train/11874_4_0006/input_mask.png
data/DSIA/train/01878_4_0002/img1.png,data/DSIA/train/01878_4_0002/img2.png,data/DSIA/train/01878_4_0002/img1_warp_gt.png,data/DSIA/train/01878_4_0002/input_mask.png
data/DSIA/train/20485_13_0004/img1.png,data/DSIA/train/20485_13_0004/img2.png,data/DSIA/train/20485_13_0004/img1_warp_gt.png,data/DSIA/train/20485_13_0004/input_mask.png
data/DSIA/train/00136_4_0002/img1.png,data/DSIA/train/00136_4_0002/img2.png,data/DSIA/train/00136_4_0002/img1_warp_gt.png,data/DSIA/train/00136_4_0002/input_mask.png
data/DSIA/train/11305_3_0005/img1.png,data/DSIA/train/11305_3_0005/img2.png,data/DSIA/train/11305_3_0005/img1_warp_gt.png,data/DSIA/train/11305_3_0005/input_mask.png
data/DSIA/train/22304_17_0001/img1.png,data/DSIA/train/22304_17_0001/img2.png,data/DSIA/train/22304_17_0001/img1_warp_gt.png,data/DSIA/train/22304_17_0001/input_mask.png
data/DSIA/train/11487_4_0006/img1.png,data/DSIA/train/11487_4_0006/img2.png,data/DSIA/train/11487_4_0006/img1_warp_gt.png,data/DSIA/train/11487_4_0006/input_mask.png
data/DSIA/train/00888_3_0007/img1.png,data/DSIA/train/00888_3_0007/img2.png,data/DSIA/train/00888_3_0007/img1_warp_gt.png,data/DSIA/train/00888_3_0007/input_mask.png
data/DSIA/train/10514_1_0005/img1.png,data/DSIA/train/10514_1_0005/img2.png,data/DSIA/train/10514_1_0005/img1_warp_gt.png,data/DSIA/train/10514_1_0005/input_mask.png
data/DSIA/train/00151_1_0003/img1.png,data/DSIA/train/00151_1_0003/img2.png,data/DSIA/train/00151_1_0003/img1_warp_gt.png,data/DSIA/train/00151_1_0003/input_mask.png
data/DSIA/train/10097_1_0001/img1.png,data/DSIA/train/10097_1_0001/img2.png,data/DSIA/train/10097_1_0001/img1_warp_gt.png,data/DSIA/train/10097_1_0001/input_mask.png
data/DSIA/train/00490_3_0007/img1.png,data/DSIA/train/00490_3_0007/img2.png,data/DSIA/train/00490_3_0007/img1_warp_gt.png,data/DSIA/train/00490_3_0007/input_mask.png
data/DSIA/train/21367_19_0006/img1.png,data/DSIA/train/21367_19_0006/img2.png,data/DSIA/train/21367_19_0006/img1_warp_gt.png,data/DSIA/train/21367_19_0006/input_mask.png
data/DSIA/train/10698_1_0004/img1.png,data/DSIA/train/10698_1_0004/img2.png,data/DSIA/train/10698_1_0004/img1_warp_gt.png,data/DSIA/train/10698_1_0004/input_mask.png
data/DSIA/train/00169_4_0001/img1.png,data/DSIA/train/00169_4_0001/img2.png,data/DSIA/train/00169_4_0001/img1_warp_gt.png,data/DSIA/train/00169_4_0001/input_mask.png
data/DSIA/train/00001_2_0006/img1.png,data/DSIA/train/00001_2_0006/img2.png,data/DSIA/train/00001_2_0006/img1_warp_gt.png,data/DSIA/train/00001_2_0006/input_mask.png
data/DSIA/train/11852_3_0004/img1.png,data/DSIA/train/11852_3_0004/img2.png,data/DSIA/train/11852_3_0004/img1_warp_gt.png,data/DSIA/train/11852_3_0004/input_mask.png
data/DSIA/train/01518_4_0001/img1.png,data/DSIA/train/01518_4_0001/img2.png,data/DSIA/train/01518_4_0001/img1_warp_gt.png,data/DSIA/train/01518_4_0001/input_mask.png
data/DSIA/train/22367_15_0004/img1.png,data/DSIA/train/22367_15_0004/img2.png,data/DSIA/train/22367_15_0004/img1_warp_gt.png,data/DSIA/train/22367_15_0004/input_mask.png
data/DSIA/train/11935_1_0002/img1.png,data/DSIA/train/11935_1_0002/img2.png,data/DSIA/train/11935_1_0002/img1_warp_gt.png,data/DSIA/train/11935_1_0002/input_mask.png
data/DSIA/train/00421_4_0005/img1.png,data/DSIA/train/00421_4_0005/img2.png,data/DSIA/train/00421_4_0005/img1_warp_gt.png,data/DSIA/train/00421_4_0005/input_mask.png
data/DSIA/train/01699_2_0002/img1.png,data/DSIA/train/01699_2_0002/img2.png,data/DSIA/train/01699_2_0002/img1_warp_gt.png,data/DSIA/train/01699_2_0002/input_mask.png
data/DSIA/train/00943_2_0004/img1.png,data/DSIA/train/00943_2_0004/img2.png,data/DSIA/train/00943_2_0004/img1_warp_gt.png,data/DSIA/train/00943_2_0004/input_mask.png
data/DSIA/train/10159_4_0002/img1.png,data/DSIA/train/10159_4_0002/img2.png,data/DSIA/train/10159_4_0002/img1_warp_gt.png,data/DSIA/train/10159_4_0002/input_mask.png
data/DSIA/train/00097_3_0003/img1.png,data/DSIA/train/00097_3_0003/img2.png,data/DSIA/train/00097_3_0003/img1_warp_gt.png,data/DSIA/train/00097_3_0003/input_mask.png
data/DSIA/train/00616_3_0007/img1.png,data/DSIA/train/00616_3_0007/img2.png,data/DSIA/train/00616_3_0007/img1_warp_gt.png,data/DSIA/train/00616_3_0007/input_mask.png
data/DSIA/train/11635_4_0004/img1.png,data/DSIA/train/11635_4_0004/img2.png,data/DSIA/train/11635_4_0004/img1_warp_gt.png,data/DSIA/train/11635_4_0004/input_mask.png
data/DSIA/train/10664_3_0007/img1.png,data/DSIA/train/10664_3_0007/img2.png,data/DSIA/train/10664_3_0007/img1_warp_gt.png,data/DSIA/train/10664_3_0007/input_mask.png
data/DSIA/train/00306_1_0001/img1.png,data/DSIA/train/00306_1_0001/img2.png,data/DSIA/train/00306_1_0001/img1_warp_gt.png,data/DSIA/train/00306_1_0001/input_mask.png
data/DSIA/train/00915_3_0003/img1.png,data/DSIA/train/00915_3_0003/img2.png,data/DSIA/train/00915_3_0003/img1_warp_gt.png,data/DSIA/train/00915_3_0003/input_mask.png
data/DSIA/train/20483_11_0006/img1.png,data/DSIA/train/20483_11_0006/img2.png,data/DSIA/train/20483_11_0006/img1_warp_gt.png,data/DSIA/train/20483_11_0006/input_mask.png
data/DSIA/train/20932_16_0006/img1.png,data/DSIA/train/20932_16_0006/img2.png,data/DSIA/train/20932_16_0006/img1_warp_gt.png,data/DSIA/train/20932_16_0006/input_mask.png
data/DSIA/train/21480_18_0004/img1.png,data/DSIA/train/21480_18_0004/img2.png,data/DSIA/train/21480_18_0004/img1_warp_gt.png,data/DSIA/train/21480_18_0004/input_mask.png
data/DSIA/train/12521_2_0004/img1.png,data/DSIA/train/12521_2_0004/img2.png,data/DSIA/train/12521_2_0004/img1_warp_gt.png,data/DSIA/train/12521_2_0004/input_mask.png
data/DSIA/train/00693_3_0006/img1.png,data/DSIA/train/00693_3_0006/img2.png,data/DSIA/train/00693_3_0006/img1_warp_gt.png,data/DSIA/train/00693_3_0006/input_mask.png
data/DSIA/train/00337_1_0002/img1.png,data/DSIA/train/00337_1_0002/img2.png,data/DSIA/train/00337_1_0002/img1_warp_gt.png,data/DSIA/train/00337_1_0002/input_mask.png
data/DSIA/train/11245_4_0004/img1.png,data/DSIA/train/11245_4_0004/img2.png,data/DSIA/train/11245_4_0004/img1_warp_gt.png,data/DSIA/train/11245_4_0004/input_mask.png
data/DSIA/train/01062_4_0003/img1.png,data/DSIA/train/01062_4_0003/img2.png,data/DSIA/train/01062_4_0003/img1_warp_gt.png,data/DSIA/train/01062_4_0003/input_mask.png
data/DSIA/train/01108_3_0006/img1.png,data/DSIA/train/01108_3_0006/img2.png,data/DSIA/train/01108_3_0006/img1_warp_gt.png,data/DSIA/train/01108_3_0006/input_mask.png
data/DSIA/train/00901_2_0001/img1.png,data/DSIA/train/00901_2_0001/img2.png,data/DSIA/train/00901_2_0001/img1_warp_gt.png,data/DSIA/train/00901_2_0001/input_mask.png
data/DSIA/train/11786_2_0001/img1.png,data/DSIA/train/11786_2_0001/img2.png,data/DSIA/train/11786_2_0001/img1_warp_gt.png,data/DSIA/train/11786_2_0001/input_mask.png
data/DSIA/train/01634_4_0006/img1.png,data/DSIA/train/01634_4_0006/img2.png,data/DSIA/train/01634_4_0006/img1_warp_gt.png,data/DSIA/train/01634_4_0006/input_mask.png
data/DSIA/train/01753_2_0002/img1.png,data/DSIA/train/01753_2_0002/img2.png,data/DSIA/train/01753_2_0002/img1_warp_gt.png,data/DSIA/train/01753_2_0002/input_mask.png
data/DSIA/train/20635_15_0002/img1.png,data/DSIA/train/20635_15_0002/img2.png,data/DSIA/train/20635_15_0002/img1_warp_gt.png,data/DSIA/train/20635_15_0002/input_mask.png
data/DSIA/train/01524_3_0005/img1.png,data/DSIA/train/01524_3_0005/img2.png,data/DSIA/train/01524_3_0005/img1_warp_gt.png,data/DSIA/train/01524_3_0005/input_mask.png
data/DSIA/train/21189_19_0001/img1.png,data/DSIA/train/21189_19_0001/img2.png,data/DSIA/train/21189_19_0001/img1_warp_gt.png,data/DSIA/train/21189_19_0001/input_mask.png
data/DSIA/train/22270_16_0005/img1.png,data/DSIA/train/22270_16_0005/img2.png,data/DSIA/train/22270_16_0005/img1_warp_gt.png,data/DSIA/train/22270_16_0005/input_mask.png
data/DSIA/train/21362_12_0005/img1.png,data/DSIA/train/21362_12_0005/img2.png,data/DSIA/train/21362_12_0005/img1_warp_gt.png,data/DSIA/train/21362_12_0005/input_mask.png
data/DSIA/train/00105_1_0006/img1.png,data/DSIA/train/00105_1_0006/img2.png,data/DSIA/train/00105_1_0006/img1_warp_gt.png,data/DSIA/train/00105_1_0006/input_mask.png
data/DSIA/train/20544_14_0001/img1.png,data/DSIA/train/20544_14_0001/img2.png,data/DSIA/train/20544_14_0001/img1_warp_gt.png,data/DSIA/train/20544_14_0001/input_mask.png
data/DSIA/train/01103_2_0001/img1.png,data/DSIA/train/01103_2_0001/img2.png,data/DSIA/train/01103_2_0001/img1_warp_gt.png,data/DSIA/train/01103_2_0001/input_mask.png
data/DSIA/train/22812_13_0003/img1.png,data/DSIA/train/22812_13_0003/img2.png,data/DSIA/train/22812_13_0003/img1_warp_gt.png,data/DSIA/train/22812_13_0003/input_mask.png
data/DSIA/train/20632_12_0007/img1.png,data/DSIA/train/20632_12_0007/img2.png,data/DSIA/train/20632_12_0007/img1_warp_gt.png,data/DSIA/train/20632_12_0007/input_mask.png
data/DSIA/train/20364_17_0004/img1.png,data/DSIA/train/20364_17_0004/img2.png,data/DSIA/train/20364_17_0004/img1_warp_gt.png,data/DSIA/train/20364_17_0004/input_mask.png
data/DSIA/train/20549_18_0001/img1.png,data/DSIA/train/20549_18_0001/img2.png,data/DSIA/train/20549_18_0001/img1_warp_gt.png,data/DSIA/train/20549_18_0001/input_mask.png
data/DSIA/train/00366_4_0006/img1.png,data/DSIA/train/00366_4_0006/img2.png,data/DSIA/train/00366_4_0006/img1_warp_gt.png,data/DSIA/train/00366_4_0006/input_mask.png
data/DSIA/train/21362_12_0002/img1.png,data/DSIA/train/21362_12_0002/img2.png,data/DSIA/train/21362_12_0002/img1_warp_gt.png,data/DSIA/train/21362_12_0002/input_mask.png
data/DSIA/train/22661_17_0002/img1.png,data/DSIA/train/22661_17_0002/img2.png,data/DSIA/train/22661_17_0002/img1_warp_gt.png,data/DSIA/train/22661_17_0002/input_mask.png
data/DSIA/train/11600_4_0004/img1.png,data/DSIA/train/11600_4_0004/img2.png,data/DSIA/train/11600_4_0004/img1_warp_gt.png,data/DSIA/train/11600_4_0004/input_mask.png
data/DSIA/train/11792_3_0004/img1.png,data/DSIA/train/11792_3_0004/img2.png,data/DSIA/train/11792_3_0004/img1_warp_gt.png,data/DSIA/train/11792_3_0004/input_mask.png
data/DSIA/train/00221_1_0002/img1.png,data/DSIA/train/00221_1_0002/img2.png,data/DSIA/train/00221_1_0002/img1_warp_gt.png,data/DSIA/train/00221_1_0002/input_mask.png
data/DSIA/train/22603_16_0002/img1.png,data/DSIA/train/22603_16_0002/img2.png,data/DSIA/train/22603_16_0002/img1_warp_gt.png,data/DSIA/train/22603_16_0002/input_mask.png
data/DSIA/train/22095_12_0005/img1.png,data/DSIA/train/22095_12_0005/img2.png,data/DSIA/train/22095_12_0005/img1_warp_gt.png,data/DSIA/train/22095_12_0005/input_mask.png
data/DSIA/train/22811_14_0004/img1.png,data/DSIA/train/22811_14_0004/img2.png,data/DSIA/train/22811_14_0004/img1_warp_gt.png,data/DSIA/train/22811_14_0004/input_mask.png
data/DSIA/train/00883_1_0003/img1.png,data/DSIA/train/00883_1_0003/img2.png,data/DSIA/train/00883_1_0003/img1_warp_gt.png,data/DSIA/train/00883_1_0003/input_mask.png
data/DSIA/train/10791_1_0004/img1.png,data/DSIA/train/10791_1_0004/img2.png,data/DSIA/train/10791_1_0004/img1_warp_gt.png,data/DSIA/train/10791_1_0004/input_mask.png
data/DSIA/train/21005_11_0004/img1.png,data/DSIA/train/21005_11_0004/img2.png,data/DSIA/train/21005_11_0004/img1_warp_gt.png,data/DSIA/train/21005_11_0004/input_mask.png
data/DSIA/train/01462_3_0003/img1.png,data/DSIA/train/01462_3_0003/img2.png,data/DSIA/train/01462_3_0003/img1_warp_gt.png,data/DSIA/train/01462_3_0003/input_mask.png
data/DSIA/train/00159_4_0007/img1.png,data/DSIA/train/00159_4_0007/img2.png,data/DSIA/train/00159_4_0007/img1_warp_gt.png,data/DSIA/train/00159_4_0007/input_mask.png
data/DSIA/train/12780_1_0007/img1.png,data/DSIA/train/12780_1_0007/img2.png,data/DSIA/train/12780_1_0007/img1_warp_gt.png,data/DSIA/train/12780_1_0007/input_mask.png
data/DSIA/train/22481_12_0003/img1.png,data/DSIA/train/22481_12_0003/img2.png,data/DSIA/train/22481_12_0003/img1_warp_gt.png,data/DSIA/train/22481_12_0003/input_mask.png
data/DSIA/train/00391_3_0001/img1.png,data/DSIA/train/00391_3_0001/img2.png,data/DSIA/train/00391_3_0001/img1_warp_gt.png,data/DSIA/train/00391_3_0001/input_mask.png
data/DSIA/train/10011_2_0001/img1.png,data/DSIA/train/10011_2_0001/img2.png,data/DSIA/train/10011_2_0001/img1_warp_gt.png,data/DSIA/train/10011_2_0001/input_mask.png
data/DSIA/train/11489_2_0006/img1.png,data/DSIA/train/11489_2_0006/img2.png,data/DSIA/train/11489_2_0006/img1_warp_gt.png,data/DSIA/train/11489_2_0006/input_mask.png
data/DSIA/train/00881_1_0002/img1.png,data/DSIA/train/00881_1_0002/img2.png,data/DSIA/train/00881_1_0002/img1_warp_gt.png,data/DSIA/train/00881_1_0002/input_mask.png
data/DSIA/train/10124_2_0005/img1.png,data/DSIA/train/10124_2_0005/img2.png,data/DSIA/train/10124_2_0005/img1_warp_gt.png,data/DSIA/train/10124_2_0005/input_mask.png
data/DSIA/train/11130_3_0003/img1.png,data/DSIA/train/11130_3_0003/img2.png,data/DSIA/train/11130_3_0003/img1_warp_gt.png,data/DSIA/train/11130_3_0003/input_mask.png
data/DSIA/train/00009_3_0001/img1.png,data/DSIA/train/00009_3_0001/img2.png,data/DSIA/train/00009_3_0001/img1_warp_gt.png,data/DSIA/train/00009_3_0001/input_mask.png
data/DSIA/train/22873_18_0005/img1.png,data/DSIA/train/22873_18_0005/img2.png,data/DSIA/train/22873_18_0005/img1_warp_gt.png,data/DSIA/train/22873_18_0005/input_mask.png
data/DSIA/train/00601_2_0001/img1.png,data/DSIA/train/00601_2_0001/img2.png,data/DSIA/train/00601_2_0001/img1_warp_gt.png,data/DSIA/train/00601_2_0001/input_mask.png
data/DSIA/train/20546_14_0007/img1.png,data/DSIA/train/20546_14_0007/img2.png,data/DSIA/train/20546_14_0007/img1_warp_gt.png,data/DSIA/train/20546_14_0007/input_mask.png
data/DSIA/train/12064_3_0004/img1.png,data/DSIA/train/12064_3_0004/img2.png,data/DSIA/train/12064_3_0004/img1_warp_gt.png,data/DSIA/train/12064_3_0004/input_mask.png
data/DSIA/train/12694_1_0001/img1.png,data/DSIA/train/12694_1_0001/img2.png,data/DSIA/train/12694_1_0001/img1_warp_gt.png,data/DSIA/train/12694_1_0001/input_mask.png
data/DSIA/train/12486_3_0002/img1.png,data/DSIA/train/12486_3_0002/img2.png,data/DSIA/train/12486_3_0002/img1_warp_gt.png,data/DSIA/train/12486_3_0002/input_mask.png
data/DSIA/train/01273_4_0002/img1.png,data/DSIA/train/01273_4_0002/img2.png,data/DSIA/train/01273_4_0002/img1_warp_gt.png,data/DSIA/train/01273_4_0002/input_mask.png
data/DSIA/train/12009_1_0001/img1.png,data/DSIA/train/12009_1_0001/img2.png,data/DSIA/train/12009_1_0001/img1_warp_gt.png,data/DSIA/train/12009_1_0001/input_mask.png
data/DSIA/train/20541_15_0007/img1.png,data/DSIA/train/20541_15_0007/img2.png,data/DSIA/train/20541_15_0007/img1_warp_gt.png,data/DSIA/train/20541_15_0007/input_mask.png
data/DSIA/train/21427_18_0001/img1.png,data/DSIA/train/21427_18_0001/img2.png,data/DSIA/train/21427_18_0001/img1_warp_gt.png,data/DSIA/train/21427_18_0001/input_mask.png
